TEMPLATE_ID,FILE_NAME,FRAME,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y
4389,Phil_Morris/Phil_Morris_0001.jpg,,106.456,116.059,143.34,112.853,126.746,136.847
4391,Philip_Cummings/Philip_Cummings_0001.jpg,,106.224,111.38,145.203,118.088,119.185,134.558
4393,Philip_Zalewski/Philip_Zalewski_0001.jpg,,105.593,112.951,147.742,111.606,118.387,143.968
4397,Phillip_Seymor_Hoffmann/Phillip_Seymor_Hoffmann_0001.jpg,,102.721,113.993,147.043,113.968,126.661,136.927
4399,Phillips_Idowu/Phillips_Idowu_0001.jpg,,102.206,109.288,147.814,116.032,126.058,147.099
4400,Phoenix_Chang/Phoenix_Chang_0001.jpg,,101.637,113.297,142.82,114.766,115.713,146.342
4406,Pierre_Lacroix/Pierre_Lacroix_0001.jpg,,101.861,113.787,148.906,114.248,120.552,145.998
4409,Pierre_Van_Hooijdonk/Pierre_Van_Hooijdonk_0001.jpg,,103.055,116.39,147.625,111.213,130.383,147.474
4411,Pieter_Bouw/Pieter_Bouw_0001.jpg,,106.996,112.002,143.399,118.469,123.222,146.59
4413,Pinar_del_Rio/Pinar_del_Rio_0001.jpg,,110.141,112.686,147.827,114.608,134.088,142.846
4417,Platon_Lebedev/Platon_Lebedev_0001.jpg,,105.254,108.591,149.047,114.153,121.814,139.608
4419,Polona_Bas/Polona_Bas_0001.jpg,,104.911,111.913,148.277,112.817,125.999,141.175
4422,Prakash_Hinduja/Prakash_Hinduja_0001.jpg,,103.971,114.427,149.284,116.609,128.598,144.962
4423,Prem_Kumar_Nair/Prem_Kumar_Nair_0001.jpg,,104.46,118.533,144.64,109.39,126.799,139.457
4431,Prince_Rainier_III/Prince_Rainier_III_0001.jpg,,106.817,112.611,148.944,113.157,127.152,140.871
4439,Princess_Hisako/Princess_Hisako_0001.jpg,,100.027,113.199,149.543,112.382,124.644,143.694
4441,Princess_Maxima/Princess_Maxima_0001.jpg,,109.483,115.839,147.127,121.085,124.676,143.089
4443,Princess_Victoria/Princess_Victoria_0001.jpg,,100.433,113.519,146.642,112.795,120.92,139.368
4444,Pringe_Ernst_August/Pringe_Ernst_August_0001.jpg,,103.496,117.657,149.643,114.454,127.372,144.532
4448,Prospero_Pichay/Prospero_Pichay_0001.jpg,,102.529,114.709,145.619,114.695,114.854,145.136
4450,Pyar_Jung_Thapa/Pyar_Jung_Thapa_0001.jpg,,106.985,117.362,143.168,117.02,125.369,136.9
4451,Qais_al-Kazali/Qais_al-Kazali_0001.jpg,,98.4032,121.799,150.065,119.152,126.435,148.382
4452,Qazi_Afzal/Qazi_Afzal_0001.jpg,,100.384,115.661,145.959,109.83,126.376,141.526
4453,Qazi_Hussain_Ahmed/Qazi_Hussain_Ahmed_0001.jpg,,103.2,113.284,149.024,113.823,128.246,143.989
4454,Qian_Qichen/Qian_Qichen_0001.jpg,,105.893,115.139,146.159,119.722,125.748,141.646
4462,Quin_Snyder/Quin_Snyder_0001.jpg,,101.747,119.722,146.143,111.532,126.749,144.699
4463,Quincy_Jones/Quincy_Jones_0001.jpg,,109.12,110.989,152.793,122.329,132.986,142.769
4464,Qusai_Hussein/Qusai_Hussein_0001.jpg,,105.834,114.853,142.474,116.945,121.768,139.456
4465,Raaf_Schefter/Raaf_Schefter_0001.jpg,,105.009,116.697,148.568,114.372,124.6,140.497
4466,Raag_Singhal/Raag_Singhal_0001.jpg,,103.058,112.673,144.042,114.429,130.936,144.793
4470,Rachel_Kempson/Rachel_Kempson_0001.jpg,,101.466,118.045,147.765,113.275,126.882,146.483
4472,Rachel_Roy/Rachel_Roy_0001.jpg,,108.507,120.101,145.558,118.787,118.577,146.172
4473,Rachel_Wadsworth/Rachel_Wadsworth_0001.jpg,,104.581,113.567,147.351,117.289,122.889,140.961
4474,Rachel_Wheatley/Rachel_Wheatley_0001.jpg,,103.294,110.535,144.849,117.834,113.287,145.855
4475,Radovan_Karadzic/Radovan_Karadzic_0001.jpg,,99.8633,122.922,139.389,116.746,118.942,149.502
4476,Raf_Vallone/Raf_Vallone_0001.jpg,,104.232,114.771,149.738,111.675,124.418,140.79
4479,Rafael_Vinoly/Rafael_Vinoly_0001.jpg,,103.605,118.145,142.048,109.335,126.069,139.891
4480,Rafeeuddin_Ahmed/Rafeeuddin_Ahmed_0001.jpg,,106.068,111.948,145.967,118.267,124.737,141.456
4482,Rafiq_Hariri/Rafiq_Hariri_0001.jpg,,106.33,115.702,144.661,117.604,127.899,138.784
4484,Rahul_Dravid/Rahul_Dravid_0001.jpg,,102.837,115.761,146.462,111.186,125.842,141.686
4485,Rainer_Geulen/Rainer_Geulen_0001.jpg,,101.626,114.768,148.388,114.29,129.768,142.547
4486,Rainer_Gut/Rainer_Gut_0001.jpg,,102.284,116.93,140.855,116.591,124.798,143.006
4488,Raja_Ibrahim/Raja_Ibrahim_0001.jpg,,101.55,111.095,146.449,112.383,125.098,142.843
4489,Raja_Qureshi/Raja_Qureshi_0001.jpg,,104.954,110.941,149.206,114.652,125.002,140.596
4490,Raja_Ramani/Raja_Ramani_0001.jpg,,105.209,115.61,140.282,106.862,133.45,141.375
4496,Ralph_Goodale/Ralph_Goodale_0001.jpg,,109.275,108.856,149.238,113.145,122.522,143.177
4500,Ralph_Sampson/Ralph_Sampson_0001.jpg,,104.53,113.002,149.708,112.888,124.665,139.367
4501,Ramiro_Goben_Reducindo/Ramiro_Goben_Reducindo_0001.jpg,,104.886,113.008,142.822,114.19,123.761,139.034
4502,Ramon_Cardenas/Ramon_Cardenas_0001.jpg,,124.112,119.473,162.018,119.719,145.886,153.606
4503,Ramon_Delgado/Ramon_Delgado_0001.jpg,,105.584,112.947,145.719,111.961,124.559,142.649
4504,Ramon_Ponce_de_Leon/Ramon_Ponce_de_Leon_0001.jpg,,104.293,112.755,145.162,118.452,117.407,142.326
4505,Ramon_Santana/Ramon_Santana_0001.jpg,,106.783,115.218,147.756,112.847,129.391,141.673
4506,Ramona_Rispton/Ramona_Rispton_0001.jpg,,102.116,117.23,146.528,112.219,123.392,144.159
4508,Rand_Miller/Rand_Miller_0001.jpg,,101.179,123.368,143.851,110.35,130.474,144.076
4510,Randall_Tobias/Randall_Tobias_0001.jpg,,104.332,116.237,146.292,117.729,125.561,141.933
4511,Randy_Brown/Randy_Brown_0001.jpg,,109.259,114.169,143.991,114.2,119.008,143.161
4512,Randy_Dryer/Randy_Dryer_0001.jpg,,107.228,115.586,144.844,112.854,124.671,144.835
4514,Randy_Jackson/Randy_Jackson_0001.jpg,,98.6331,112.123,147.35,107.128,124.202,137.101
4516,Randy_Travis/Randy_Travis_0001.jpg,,99.4424,115.934,145.394,112.492,124.607,146.276
4517,Rani_Mukherjee/Rani_Mukherjee_0001.jpg,,104.73,113.745,147.172,114.619,123.195,135.328
4521,Rashid_Qureshi/Rashid_Qureshi_0001.jpg,,104.628,114.273,145.906,112.509,125.067,142.243
4522,Ratna_Sari_Dewi_Sukarno/Ratna_Sari_Dewi_Sukarno_0001.jpg,,104.301,117.047,140.334,111.131,121.166,142.124
4523,Raul_Castaneda/Raul_Castaneda_0001.jpg,,105.802,115.82,145.829,113.875,125.429,141.523
4524,Raul_Chacon/Raul_Chacon_0001.jpg,,102.823,119.675,144.187,110.639,125.947,149.545
4525,Raul_Cubas/Raul_Cubas_0001.jpg,,104.735,115.633,147.555,117.929,126.431,145.715
4526,Raul_Gonzalez/Raul_Gonzalez_0001.jpg,,109.264,110.427,145.899,110.616,126.297,140.827
4527,Raul_Ibanez/Raul_Ibanez_0001.jpg,,101.062,109.471,155.743,112.077,124.458,148.043
4528,Raul_Mondesi/Raul_Mondesi_0001.jpg,,101.322,117.068,147.38,111.737,128.593,141.342
4529,Raul_Rivero/Raul_Rivero_0001.jpg,,104.286,112.481,145.298,117.318,124.023,144.495
4530,Ravan_AG_Farhadi/Ravan_AG_Farhadi_0001.jpg,,105.392,112.952,146.911,116.871,127.228,146.783
4532,Ray_Bradbury/Ray_Bradbury_0001.jpg,,107.563,113.128,140.043,115.176,124.67,134.102
4533,Ray_Evernham/Ray_Evernham_0001.jpg,,105.289,113.917,145.021,112.683,125.333,139.857
4534,Ray_Halbritter/Ray_Halbritter_0001.jpg,,105.245,109.777,149.137,116.62,122.102,137.033
4536,Ray_Liotta/Ray_Liotta_0001.jpg,,104.843,115.494,147.233,115.643,124.418,142.241
4537,Ray_Lucas/Ray_Lucas_0001.jpg,,101.413,115.523,148.911,114.224,125.297,142.85
4538,Ray_Morrough/Ray_Morrough_0001.jpg,,106.802,117.092,146.858,105.598,127.48,145.586
4540,Ray_Price/Ray_Price_0001.jpg,,104.689,113.157,147.441,117.27,122.262,143.656
4542,Ray_Sherman/Ray_Sherman_0001.jpg,,97.9066,117.13,151.386,117.952,123.44,147.002
4544,Ray_Young/Ray_Young_0001.jpg,,106.341,113.695,146.665,115.576,122.881,141.755
4545,Raymond_Arthurs/Raymond_Arthurs_0001.jpg,,106.282,109.876,149.138,116.993,124.469,141.456
4548,Razali_Ismail/Razali_Ismail_0001.jpg,,102.871,113.778,145.95,111.356,123.79,139.133
4552,Red_Auerbach/Red_Auerbach_0001.jpg,,103.594,119.931,135.303,110.058,124.533,135.996
4554,Reggie_Lewis/Reggie_Lewis_0001.jpg,,103.434,117.477,147.756,107.496,136.607,144.002
4556,Reggie_Sanders/Reggie_Sanders_0001.jpg,,99.8846,114.534,145.201,108.508,121.588,137.911
4558,Reginald_Hudlin/Reginald_Hudlin_0001.jpg,,99.8703,111.42,146.724,113.997,130.494,143.91
4559,Reina_Hayes/Reina_Hayes_0001.jpg,,105.272,111.591,147.786,121.048,121.634,144.89
4560,Reinhard_Buetikofer/Reinhard_Buetikofer_0001.jpg,,105.021,111.87,148.646,116.398,119.61,146.246
4561,Ren_Qingjin/Ren_Qingjin_0001.jpg,,101.707,113.909,146.424,109.118,128.192,141.042
4562,Rena_Sofer/Rena_Sofer_0001.jpg,,103.652,114.986,146.917,116.838,119.805,143.4
4564,Rene_Antonio_Leon_Rodriguez/Rene_Antonio_Leon_Rodriguez_0001.jpg,,105.058,108.557,149.205,115.737,115.378,139.896
4565,Rene_Portland/Rene_Portland_0001.jpg,,105.552,112.71,148.545,111.119,126.983,142.163
4567,Retief_Goosen/Retief_Goosen_0001.jpg,,98.3271,116.621,151.42,109.978,128.825,140.938
4568,Rey_Sanchez/Rey_Sanchez_0001.jpg,,102.669,114.705,150.103,112.852,126.639,147.12
4569,Reyyan_Uzuner/Reyyan_Uzuner_0001.jpg,,99.391,111.382,145.005,113.241,123.283,138.59
4570,Rhett_Warrener/Rhett_Warrener_0001.jpg,,102.132,112.868,148.574,112.527,124.905,141.56
4571,Rhina_Villatoro/Rhina_Villatoro_0001.jpg,,106.645,108.777,145.835,117.414,115.136,134.8
4575,Ricardo_Mayorga/Ricardo_Mayorga_0001.jpg,,105.252,111.458,150.375,118.209,123.396,135.893
4578,Riccardo_Muti/Riccardo_Muti_0001.jpg,,106.198,112.652,147.183,112.766,123.114,142.667
4582,Richard_Barry/Richard_Barry_0001.jpg,,107.817,116.869,144.521,118.657,131.81,146.827
4585,Richard_Carl/Richard_Carl_0001.jpg,,104.442,109.88,145.456,119.2,121.808,142.662
4586,Richard_Chamberlain/Richard_Chamberlain_0001.jpg,,102.614,113.005,148.408,110.226,122.92,138.566
4590,Richard_Dreyfuss/Richard_Dreyfuss_0001.jpg,,104.402,117.56,147.007,114.118,128.605,149.723
4591,Richard_Fine/Richard_Fine_0001.jpg,,105.898,127.363,151.249,119.119,131.449,157.512
4594,Richard_Greenberg/Richard_Greenberg_0001.jpg,,105.469,114.443,143.254,111.429,126.586,135.542
4596,Richard_Hamilton/Richard_Hamilton_0001.jpg,,99.91,114.581,151.425,116.563,125.254,145.919
4598,Richard_Hellfant/Richard_Hellfant_0001.jpg,,111.505,117.196,146.837,110.212,141.312,147.082
4599,Richard_Jefferson/Richard_Jefferson_0001.jpg,,107.715,113.641,147.612,113.277,123.156,138.522
4600,Richard_Jewell/Richard_Jewell_0001.jpg,,105.035,112.891,144.099,114.3,122.419,138.992
4602,Richard_Langille/Richard_Langille_0001.jpg,,102.31,117.814,140.932,111.252,127.91,137.613
4604,Richard_Levin/Richard_Levin_0001.jpg,,110.482,117.566,147.905,111.796,137.224,147.89
4607,Richard_Naughton/Richard_Naughton_0001.jpg,,103.192,115.891,148.879,114.46,126.11,142.216
4609,Richard_Palmer/Richard_Palmer_0001.jpg,,106.207,124.934,145.059,114.327,128.788,144.288
4610,Richard_Parsons/Richard_Parsons_0001.jpg,,100.011,116.508,137.248,114.277,118.592,138.874
4612,Richard_Penniman/Richard_Penniman_0001.jpg,,104.173,113.696,143.612,116.153,116.634,138.426
4613,Richard_Pennington/Richard_Pennington_0001.jpg,,102.785,114.618,143.684,112.975,117.506,141.738
4614,Richard_Perle/Richard_Perle_0001.jpg,,99.756,117.367,141.042,110.493,128.298,140.641
4615,Richard_Regenhard/Richard_Regenhard_0001.jpg,,103.495,111.771,148.767,111.173,124.677,143.029
4616,Richard_Reid/Richard_Reid_0001.jpg,,103.074,115.93,143.852,116.088,125.157,141.84
4620,Richard_Sterner/Richard_Sterner_0001.jpg,,103.014,111.34,148.695,118.328,120.99,143.912
4621,Richard_Tubb/Richard_Tubb_0001.jpg,,103.481,116.301,144.217,110.512,130.179,141.323
4626,Rick_Bland/Rick_Bland_0001.jpg,,101.16,118.796,145.831,112.294,128.552,144.593
4631,Rick_Husband/Rick_Husband_0001.jpg,,102.591,116.974,150.031,113.594,129.992,148.532
4632,Rick_Lu/Rick_Lu_0001.jpg,,106.053,113.802,147.441,111.398,136.412,148.629
4635,Rick_Reed/Rick_Reed_0001.jpg,,109.339,108.075,154.107,113.155,126.947,138.89
4636,Rick_Rickert/Rick_Rickert_0001.jpg,,112.663,109.894,153.617,114.914,124.189,143.276
4642,Ricky_Cottrill/Ricky_Cottrill_0001.jpg,,105.058,114.064,144.26,115.651,124.408,144.614
4645,Ricky_Quick/Ricky_Quick_0001.jpg,,106.436,116.736,143.181,112.598,126.61,141.568
4646,Ricky_Ray/Ricky_Ray_0001.jpg,,106.13,117.704,144.356,118.896,126.765,142.552
4648,Riek_Blanjaar/Riek_Blanjaar_0001.jpg,,104.255,118.716,149.544,111.434,132.912,143.824
4649,Rien_Long/Rien_Long_0001.jpg,,105.819,114.495,143.585,116.74,126.046,140.342
4650,Rina_Lazo/Rina_Lazo_0001.jpg,,103.502,110.969,143.132,114.612,114.41,143.488
4651,Ringo_Starr/Ringo_Starr_0001.jpg,,104.965,116.299,136.956,112.737,118.664,141.328
4658,Rob_Moore/Rob_Moore_0001.jpg,,,,,,,
4660,Rob_Niedermayer/Rob_Niedermayer_0001.jpg,,103.055,117.552,144.945,110.464,128.994,140.492
4661,Rob_Ramsay/Rob_Ramsay_0001.jpg,,,,,,,
4665,Robbie_Mc_Ewen/Robbie_Mc_Ewen_0001.jpg,,98.2375,117.056,143.735,113.224,126.78,145.956
4666,Robbie_Naish/Robbie_Naish_0001.jpg,,108.38,112.48,144.539,114.679,126.599,140.195
4670,Robert_Beck/Robert_Beck_0001.jpg,,105.835,114.789,141.007,114.417,119.837,141.562
4677,Robert_Douglas/Robert_Douglas_0001.jpg,,105.272,116.273,147.686,120.654,125.617,143.936
4678,Robert_Downey_Jr/Robert_Downey_Jr_0001.jpg,,104.646,115.569,146.299,116.278,123.132,145.971
4679,Robert_Durst/Robert_Durst_0001.jpg,,103.999,112.605,145.984,114.841,125.208,140.797
4685,Robert_Flodquist/Robert_Flodquist_0001.jpg,,104.084,114.192,143.412,113.889,116.798,143.702
4686,Robert_Gallo/Robert_Gallo_0001.jpg,,106.65,116.34,146.889,112.805,128.871,141.614
4687,Robert_Gordon_Card/Robert_Gordon_Card_0001.jpg,,103.476,113.305,144.43,112.007,123.022,135.393
4688,Robert_Hanssen/Robert_Hanssen_0001.jpg,,100.553,115.451,145.289,113.702,125.644,144.441
4690,Robert_Hyatt/Robert_Hyatt_0001.jpg,,105.234,114.107,146.396,112.733,124.629,140.672
4691,Robert_Kipkoech_Cheruiyot/Robert_Kipkoech_Cheruiyot_0001.jpg,,99.233,124.633,150.005,113.136,122.52,155.463
4693,Robert_Korzeniowski/Robert_Korzeniowski_0001.jpg,,104.353,113.577,143.181,111.689,125.91,144.748
4694,Robert_Lange/Robert_Lange_0001.jpg,,101.12,117.735,146.285,114.299,128.924,141.085
4695,Robert_Lee_Yates_Jr/Robert_Lee_Yates_Jr_0001.jpg,,106.06,114.147,144.839,119.365,122.336,145.295
4696,Robert_Marshall/Robert_Marshall_0001.jpg,,105.57,114.325,149.734,115.861,129.105,142.961
4698,Robert_Morvillo/Robert_Morvillo_0001.jpg,,103.731,112.022,143.344,117.529,123.498,142.428
4702,Robert_Nillson/Robert_Nillson_0001.jpg,,102.964,109.502,146.606,113.245,125.084,139.599
4703,Robert_Pollack/Robert_Pollack_0001.jpg,,109.221,117.02,143.888,114.253,134.981,143.465
4708,Robert_Towne/Robert_Towne_0001.jpg,,105.76,111.493,139.845,116.315,124.44,142.335
4709,Robert_Tyrrell/Robert_Tyrrell_0001.jpg,,104.058,110.255,144.729,115.062,123.033,143.2
4710,Robert_Vowler/Robert_Vowler_0001.jpg,,107.365,109.21,147.666,117.025,117.368,143.468
4712,Robert_Weitzel/Robert_Weitzel_0001.jpg,,102.777,115.94,138.628,114.149,122.512,140.27
4718,Roberto_Arguelles/Roberto_Arguelles_0001.jpg,,103.095,111.106,144.824,113.228,121.522,139.926
4720,Roberto_Canessa/Roberto_Canessa_0001.jpg,,105.254,111.601,143.803,117.132,121.99,141.282
4722,Roberto_Cavalli/Roberto_Cavalli_0001.jpg,,102.741,116.195,142.848,115.236,124.437,146.356
4723,Roberto_Cercelletta/Roberto_Cercelletta_0001.jpg,,,,,,,
4724,Roberto_Guaterroma/Roberto_Guaterroma_0001.jpg,,105.48,114.962,147.648,111.883,126.28,141.759
4725,Roberto_Laratro/Roberto_Laratro_0001.jpg,,101.054,116.173,140.671,113.32,128.739,139.602
4726,Roberto_Lavagna/Roberto_Lavagna_0001.jpg,,103.149,116.121,142.237,106.935,129.31,145.08
4728,Roberto_Robaina/Roberto_Robaina_0001.jpg,,105.411,113.07,146.023,109.876,124.917,137.853
4729,Roberto_Tovar/Roberto_Tovar_0001.jpg,,99.2915,115.356,134.485,113.947,107.377,141.988
4731,Robin_Johansen/Robin_Johansen_0001.jpg,,96.4483,112.623,130.699,115.32,99.9331,139.013
4732,Robin_McGraw/Robin_McGraw_0001.jpg,,94.1813,111.79,145.192,108.21,120.864,139.982
4734,Robin_Tunney/Robin_Tunney_0001.jpg,,105.354,115.625,147.263,113.042,128.255,138.259
4736,Robin_Williams/Robin_Williams_0001.jpg,,104.026,116.139,149.882,111.051,125.417,144.833
4737,Robin_Wright_Penn/Robin_Wright_Penn_0001.jpg,,140.939,114.278,167.833,113.179,161.272,136.413
4741,Rod_Bryden/Rod_Bryden_0001.jpg,,102.49,119.861,137.814,115.722,120.058,137.555
4742,Rod_Jong-il/Rod_Jong-il_0001.jpg,,104.705,113.887,142.192,108.81,133.7,140.595
4743,Rod_Paige/Rod_Paige_0001.jpg,,102.659,114.843,150.077,113.664,121.628,149.396
4745,Rod_Thorn/Rod_Thorn_0001.jpg,,113.644,110.802,153.443,122.066,128.467,142.533
4746,Rodney_Dangerfield/Rodney_Dangerfield_0001.jpg,,100.944,112.306,146.156,114.769,121.493,143.316
4747,Rodney_Rempt/Rodney_Rempt_0001.jpg,,103.457,115.675,144.626,109.784,126.623,136.826
4748,Rodolfo_Abalos/Rodolfo_Abalos_0001.jpg,,98.3333,110.396,145.986,112.286,128.864,145.285
4751,Rodrigo_Rato/Rodrigo_Rato_0001.jpg,,103.1,115.631,143.483,108.687,130.082,147.486
4752,Roel_Campos/Roel_Campos_0001.jpg,,104.265,119.095,147.529,110.911,130.048,145.315
4753,Rogelio_Montemayor/Rogelio_Montemayor_0001.jpg,,107.485,109.768,146.801,118.122,115.231,144.354
4754,Rogelio_Ramos/Rogelio_Ramos_0001.jpg,,102.268,113.165,146.476,115.731,125.301,139.756
4756,Roger_Cook/Roger_Cook_0001.jpg,,107.268,113.666,144.711,111.811,132.208,141.394
4757,Roger_Corbett/Roger_Corbett_0001.jpg,,103.316,109.515,150.59,114.592,119.148,146.966
4758,Roger_Daltrey/Roger_Daltrey_0001.jpg,,106.119,111.857,144.242,118.342,121.778,142.964
4759,Roger_Etchegaray/Roger_Etchegaray_0001.jpg,,105.468,116.441,140.271,106.207,130.296,140.154
4761,Roger_Grimes/Roger_Grimes_0001.jpg,,98.9128,121.028,138.768,112.43,116.976,148.978
4762,Roger_King/Roger_King_0001.jpg,,104.312,115.502,152.04,118.755,122.466,138.647
4763,Roger_Lyons/Roger_Lyons_0001.jpg,,101.009,118.179,148.29,109.612,128.543,142.799
4764,Roger_Machado/Roger_Machado_0001.jpg,,108.093,116.389,146.699,115.648,134.852,146.121
4768,Roger_Staubach/Roger_Staubach_0001.jpg,,101.984,114.822,143.822,111.772,119.219,140.686
4770,Roger_Toussaint/Roger_Toussaint_0001.jpg,,99.0378,112.774,146.421,107.03,125.189,135.729
4771,Roger_Winter/Roger_Winter_0001.jpg,,107.493,116.563,144.422,115.854,126.634,138.918
4774,Rohinton_Mistry/Rohinton_Mistry_0001.jpg,,104.036,119.76,142.024,108.432,131.866,143.069
4775,Rohman_al-Ghozi/Rohman_al-Ghozi_0001.jpg,,103.319,116.214,146.321,111.299,130.412,141.641
4776,Roland_Koch/Roland_Koch_0001.jpg,,100.872,118.015,147.994,114.878,129.123,144.552
4779,Rolf_Zimmermann/Rolf_Zimmermann_0001.jpg,,103.987,113.177,141.685,112.454,124.267,136.894
4780,Rollie_Massimino/Rollie_Massimino_0001.jpg,,107.873,116.167,147.152,115.985,124.182,138.065
4782,Roman_Abramovich/Roman_Abramovich_0001.jpg,,104.113,106.962,151.481,122.615,116.705,154.423
4785,Roman_Tam/Roman_Tam_0001.jpg,,104.268,114.047,145.033,113.943,124.843,141.388
4787,Romario_Farias/Romario_Farias_0001.jpg,,102.97,115.479,146.835,115.848,131.578,145.844
4788,Romeo_Gigli/Romeo_Gigli_0001.jpg,,104.773,121.414,146.18,113.122,130.25,143.314
4790,Ron_Gonzales/Ron_Gonzales_0001.jpg,,105.405,117.356,150.179,115.534,127.048,141.371
4792,Ron_Kirk/Ron_Kirk_0001.jpg,,105.427,115.582,147.247,111.402,125.653,150.028
4793,Ron_Lantz/Ron_Lantz_0001.jpg,,101.372,113.209,145.341,111.048,130.49,138.299
4794,Ron_Zook/Ron_Zook_0001.jpg,,108.682,110.052,146.272,118.67,120.955,137.02
4795,Ronald_Brower/Ronald_Brower_0001.jpg,,104.951,112.911,144.564,112.978,126.88,141.956
4796,Ronald_Harwood/Ronald_Harwood_0001.jpg,,102.102,114.416,145.802,110.1,125.836,138.738
4797,Ronald_Ito/Ronald_Ito_0001.jpg,,99.911,109.857,147.934,106.048,126.509,140.84
4798,Ronald_Kadish/Ronald_Kadish_0001.jpg,,106.338,112.133,147.87,117.722,123.935,142.089
4799,Ronald_Kessler/Ronald_Kessler_0001.jpg,,103.301,119.66,143.306,113.992,122.785,141.042
4800,Ronald_Perelman/Ronald_Perelman_0001.jpg,,105.259,115.326,141.724,113.072,126.206,140.257
4801,Ronald_Post/Ronald_Post_0001.jpg,,102.536,117.851,143.287,110.984,129.675,141.896
4803,Ronald_White/Ronald_White_0001.jpg,,102.833,116.702,144.641,108.299,127.281,140.826
4804,Ronald_Young_Jr/Ronald_Young_Jr_0001.jpg,,104.601,115.12,144.483,114.75,125.41,143.472
4806,Ronde_Barber/Ronde_Barber_0001.jpg,,105.067,109.767,147.675,118.942,122.985,148.485
4807,Ronnie_Jagday/Ronnie_Jagday_0001.jpg,,107.011,112.964,148.431,113.089,126.04,141.988
4808,Ronnie_Musgrove/Ronnie_Musgrove_0001.jpg,,106.196,111.817,148.662,116.797,123.191,142.002
4809,Rosa_Haywa_de_Condori/Rosa_Haywa_de_Condori_0001.jpg,,101.536,117.507,150.723,111.148,125.642,142.905
4810,Rosalie_Perkov/Rosalie_Perkov_0001.jpg,,102.391,114.711,148.438,110.535,129.731,146.663
4811,Rosalyn_Carter/Rosalyn_Carter_0001.jpg,,104.055,117.91,142.795,112.039,127.186,142.619
4812,Rosario_Dawson/Rosario_Dawson_0001.jpg,,100.527,110.196,149.448,109.245,126.062,136.845
4813,Rose_Linkins/Rose_Linkins_0001.jpg,,107.674,114.497,144.932,117.083,127.532,138.278
4814,Rose_Marie/Rose_Marie_0001.jpg,,106.209,111.152,148.6,110.913,132.531,140.603
4817,Rosie_Perez/Rosie_Perez_0001.jpg,,101.413,112.329,146.16,110.705,121.721,140.283
4818,Rosny_Desroches/Rosny_Desroches_0001.jpg,,97.9754,109.4,141.701,111.558,112.785,139.013
4819,Ross_Verba/Ross_Verba_0001.jpg,,103.459,113.862,143,112.813,123.488,138.982
4820,Rowan_Williams/Rowan_Williams_0001.jpg,,105.774,117.14,143.211,115.085,124.917,136.737
4821,Roy_Blunt/Roy_Blunt_0001.jpg,,103.703,114.585,143.509,115.193,116.993,147.426
4822,Roy_Chaderton/Roy_Chaderton_0001.jpg,,105.539,119.706,145.101,110.389,129.748,139.201
4823,Roy_Halladay/Roy_Halladay_0001.jpg,,107.033,110.072,156.081,110.174,127.203,138.688
4826,Roy_Rogers/Roy_Rogers_0001.jpg,,105.957,113.437,148.392,118.501,128.108,145.253
4827,Roy_Romanow/Roy_Romanow_0001.jpg,,96.5519,113.525,144.718,114.482,131.62,155.24
4829,Ruano_Pascual/Ruano_Pascual_0001.jpg,,104.144,112.305,145.202,110.409,120.222,143.602
4830,Ruben_Sierra/Ruben_Sierra_0001.jpg,,102.019,119.456,151.862,117.225,126.294,148.219
4832,Ruben_Wolkowyski/Ruben_Wolkowyski_0001.jpg,,107.835,115.991,149.33,118.637,123.391,141.182
4834,Rudi_Voeller/Rudi_Voeller_0001.jpg,,106.877,113.124,146.969,112.002,126.934,140.323
4835,Rudolf_Schuster/Rudolf_Schuster_0001.jpg,,101.81,118.419,148.847,112.049,125.576,146.584
4837,Rudolph_Holton/Rudolph_Holton_0001.jpg,,100.179,112.532,151.722,114.747,123.993,142.932
4838,Rudy_Tomjanovich/Rudy_Tomjanovich_0001.jpg,,104.616,112.34,141.763,112.633,123.365,137.501
4839,Rulon_Gardner/Rulon_Gardner_0001.jpg,,105.287,113.121,145.224,118.922,128.646,141.626
4842,Russ_Ortiz/Russ_Ortiz_0001.jpg,,106.543,111.723,147.526,118.953,122.727,142.316
4846,Rustu_Recber/Rustu_Recber_0001.jpg,,103.331,112.163,146.483,113.061,127.585,142.896
4847,Ruth_Bader_Ginsburg/Ruth_Bader_Ginsburg_0001.jpg,,104.384,116.918,147.973,112.607,127.612,144.483
4848,Ruth_Christofferson/Ruth_Christofferson_0001.jpg,,105.937,110.829,148.153,115.488,124.809,136.639
4851,Ruth_Pearce/Ruth_Pearce_0001.jpg,,102.215,117.377,148.149,114.269,127.834,144.374
4852,Ruth_Stubbs/Ruth_Stubbs_0001.jpg,,106.233,113.825,146.983,116.534,125.288,139.328
4853,Ryan_Drese/Ryan_Drese_0001.jpg,,101.465,108.924,144.513,106.705,124.429,132.664
4854,Ryan_Goodman/Ryan_Goodman_0001.jpg,,101.491,111.32,139.897,118.536,110.048,146.096
4855,Ryan_Leaf/Ryan_Leaf_0001.jpg,,103.838,108.738,152.208,113.983,122.348,141.294
4856,Ryan_Newman/Ryan_Newman_0001.jpg,,100.922,110.847,146.773,115.357,121.76,145.775
